AÑO;MES;DÍA;INDICE_NOMINAL;RENT_ANUAL_IN;INDICE_REAL;RENT_ANUAL_IR
2010;Diciembre;10;176.05;0.0143;147.32;-0.0118
2010;Diciembre;11;176.08;0.0148;147.34;-0.0122
2010;Diciembre;12;176.11;0.015;147.36;-0.0121
2010;Diciembre;13;176.14;0.0151;147.5;-0.0112
2010;Diciembre;14;176.15;0.0143;147.47;-0.0123
2010;Diciembre;15;175.94;0.0158;147.37;-0.0122
2010;Diciembre;16;175.76;0.0129;147.68;-0.0126
2010;Diciembre;17;175.87;0.0175;148.09;-0.0105
2010;Diciembre;18;175.91;0.0177;148.11;-0.0105
2010;Diciembre;19;175.94;0.0179;148.13;-0.0104
2010;Diciembre;20;176.29;0.0199;148.16;-0.0102
2010;Diciembre;21;176.78;0.0237;149.04;-0.0065
2010;Diciembre;22;177.51;0.0303;148.77;-0.0067
2010;Diciembre;23;177.44;0.0293;146.47;-0.0233
2010;Diciembre;24;177.48;0.0286;146.71;-0.0216
2010;Diciembre;25;177.51;0.0288;146.73;-0.0215
2010;Diciembre;26;177.54;0.029;146.75;-0.0213
2010;Diciembre;27;177.57;0.0291;146.53;-0.0227
2010;Diciembre;28;177.45;0.0287;146.54;-0.0242
2010;Diciembre;29;177.41;0.029;146.54;-0.0237
2010;Diciembre;30;177.43;0.0284;147.92;-0.0156
2011;Enero;3;177.75;0.0301;148.22;-0.0145
2011;Enero;4;178.13;0.0325;148.72;-0.011
2011;Enero;5;178;0.0274;148.63;-0.0123
2011;Enero;6;177.91;0.0264;148.34;-0.0142
2011;Enero;7;178.21;0.0259;148.71;-0.012
2011;Enero;10;178.42;0.0289;149.12;-0.005
2011;Enero;11;178.36;0.0296;146.82;-0.0172
2011;Enero;12;178.34;0.0326;146.84;-0.0137
2011;Enero;13;178.6;0.0337;146.8;-0.0167
2011;Enero;14;178.7;0.0364;146.83;-0.0112
2011;Enero;17;178.83;0.0408;146.88;-0.0067
2011;Enero;18;178.83;0.0404;147.13;-0.001
2011;Enero;19;178.92;0.0408;147.04;0.0041
2011;Enero;20;178.77;0.0395;147.02;0.0071
2011;Enero;21;178.54;0.0392;146.94;0.0084
2011;Enero;24;178.5;0.0437;146.98;0.018
2011;Enero;25;178.56;0.0439;146.92;0.0182
2011;Enero;26;178.52;0.0453;146.94;0.0186
2011;Enero;27;178.6;0.0497;147.04;0.0194
2011;Enero;28;178.53;0.0518;147.03;0.0191
2011;Enero;31;178.76;0.0574;147.04;0.0189
2011;Febrero;1;178.58;0.0587;147.06;0.0494
2011;Febrero;2;178.05;0.0594;146.54;0.056
2011;Febrero;3;177.6;0.0638;146.29;0.0623
2011;Febrero;4;177.53;0.0662;146.27;0.0627
2011;Febrero;7;176.8;0.0612;145.13;0.0554
2011;Febrero;8;176.59;0.059;144.96;0.0543
2011;Febrero;9;176.81;0.0587;145.04;0.0524
2011;Febrero;10;176.84;0.0586;145.03;0.0569
2011;Febrero;11;176.63;0.058;144.74;0.0566
2011;Febrero;14;176.67;0.0574;144.5;0.0522
2011;Febrero;15;175.86;0.0526;144.15;0.0529
2011;Febrero;16;175.9;0.0524;143.8;0.0507
2011;Febrero;17;176.49;0.0558;144.43;0.0522
2011;Febrero;18;176.55;0.0574;144.41;0.0437
2011;Febrero;21;176.17;0.056;144.47;0.0438
2011;Febrero;22;176.36;0.0572;144.4;0.0454
2011;Febrero;23;176.21;0.056;144.25;0.0463
2011;Febrero;24;175.47;0.0506;143.51;0.0414
2011;Febrero;25;175.14;0.051;143.07;0.0402
2011;Febrero;28;175.42;0.0521;143.46;0.0421
2011;Marzo;1;174.51;0.0464;142.64;0.0362
2011;Marzo;2;174.38;0.0451;142.54;0.0317
2011;Marzo;3;174.38;0.0435;142.62;0.0323
2011;Marzo;4;174.54;0.041;142.75;0.0321
2011;Marzo;7;174.52;0.0387;142.6;0.0267
2011;Marzo;8;174.79;0.0376;142.64;0.0263
2011;Marzo;9;174.45;0.0333;142.7;0.0247
2011;Marzo;10;174.82;0.0354;142.8;0.0235
2011;Marzo;11;174.13;0.0316;143.16;0.0221
2011;Marzo;14;175.71;0.0414;144.17;0.0324
2011;Marzo;15;175.73;0.0408;143.97;0.0304
2011;Marzo;16;174.99;0.0377;143.16;0.0258
2011;Marzo;17;175.02;0.0343;143.34;0.0217
2011;Marzo;18;174.99;0.0336;143.14;0.0195
2011;Marzo;21;174.31;0.0286;142.61;0.0132
2011;Marzo;22;172.69;0.0187;142.48;0.0145
2011;Marzo;23;172.63;0.0183;141.5;0.0076
2011;Marzo;24;172.34;0.0169;140.83;0.0026
2011;Marzo;25;171.89;0.0147;140.67;0.0021
2011;Marzo;28;171.39;0.0113;140.38;-0.0001
2011;Marzo;29;170.28;0.0036;138.94;-0.0211
2011;Marzo;30;169.99;0.0016;138.11;-0.0291
2011;Marzo;31;171.08;0.0075;138.51;-0.0273
2011;Abril;1;170.48;0.0039;138.66;-0.0262
2011;Abril;4;170.07;0.0015;138.8;-0.0253
2011;Abril;5;169.75;-0.0012;138.25;-0.0285
2011;Abril;6;170.67;0.0049;138.62;-0.026
2011;Abril;7;171.35;0.0077;138.66;-0.027
2011;Abril;8;172.02;0.0099;141;-0.0138
2011;Abril;11;172.07;0.0112;140.97;-0.0135
2011;Abril;12;171.43;0.0062;140.45;-0.0178
2011;Abril;13;170.33;-0.0022;139.29;-0.0262
2011;Abril;14;167.39;-0.0224;136.1;-0.0501
2011;Abril;15;166.67;-0.0261;135.14;-0.0566
2011;Abril;18;165.12;-0.0369;132.51;-0.0778
2011;Abril;19;164.64;-0.0391;131.88;-0.081
2011;Abril;20;163.57;-0.0463;130.32;-0.0919
2011;Abril;25;168.2;-0.0185;130.46;-0.0928
2011;Abril;26;162.23;-0.054;128.93;-0.1037
2011;Abril;27;161.5;-0.0579;127.9;-0.11
2011;Abril;28;162.79;-0.0493;129.16;-0.1031
2011;Abril;29;165.53;-0.0336;132.63;-0.078
2011;Mayo;2;165.69;-0.0324;132.76;-0.0769
2011;Mayo;3;166.15;-0.0295;133.05;-0.0742
2011;Mayo;4;168.3;-0.0163;135.63;-0.0564
2011;Mayo;5;168.48;-0.0146;136.11;-0.0524
2011;Mayo;6;169.64;-0.0073;137.76;-0.0388
2011;Mayo;9;170.48;-0.0004;138.66;-0.0338
2011;Mayo;10;169.42;-0.0029;137.97;-0.0339
2011;Mayo;11;168.46;-0.0061;136.35;-0.0388
2011;Mayo;12;169.47;-0.0022;137.46;-0.0325
2011;Mayo;13;170.5;0.0046;138.87;-0.0216
2011;Mayo;16;170.73;0.0057;139.13;-0.0229
2011;Mayo;17;170.37;0.0036;138.85;-0.0246
2011;Mayo;18;170.83;0.0063;139.5;-0.0201
2011;Mayo;19;170.62;0.0056;139.25;-0.0206
2011;Mayo;20;170.46;0.0067;139.22;-0.0193
2011;Mayo;23;170.94;0.0087;139.55;-0.0156
2011;Mayo;24;170.79;0.0078;139.43;-0.0173
2011;Mayo;25;170.81;0.0124;139.52;-0.0134
2011;Mayo;26;171.69;0.0165;140.44;-0.0088
2011;Mayo;27;172.26;0.0215;141.14;-0.0017
2011;Mayo;30;171.33;0.0165;140.23;-0.0086
2011;Mayo;31;171.42;0.0159;140.18;-0.0098
2011;Junio;1;170.87;0.0149;139.59;-0.0123
2011;Junio;2;172.55;0.0269;140.89;-0.0035
2011;Junio;3;172.65;0.0281;141.29;0.0035
2011;Junio;6;168.67;0.0084;136.69;-0.0194
2011;Junio;7;171.09;0.0235;139.32;-0.0071
2011;Junio;8;172.52;0.0322;141.05;0.0063
2011;Junio;9;172.86;0.0337;141.31;0.0088
2011;Junio;10;173.7;0.0368;142.34;0.0131
2011;Junio;13;173.77;0.0366;142.32;0.0167
2011;Junio;14;173.08;0.031;141.07;0.0036
2011;Junio;15;173.08;0.0298;140.7;0.0005
2011;Junio;16;172.87;0.0278;140.59;0.0003
2011;Junio;17;173.47;0.0303;141.4;0.0064
2011;Junio;20;173.9;0.0323;141.56;0.011
2011;Junio;21;174.79;0.0382;142.46;0.0177
2011;Junio;22;174.83;0.0381;142.33;0.017
2011;Junio;23;174.63;0.0375;141.92;0.0132
2011;Junio;24;175.01;0.0394;141.95;0.0134
2011;Junio;27;174.79;0.0385;142.17;0.0184
2011;Junio;28;174.55;0.0374;141.67;0.0117
2011;Junio;30;174.89;0.0379;142.01;0.0179
2011;Julio;1;175.58;0.0421;142.93;0.0249
2011;Julio;4;175.81;0.0422;143.29;0.0252
2011;Julio;5;176.39;0.0441;143.99;0.0287
2011;Julio;6;176.99;0.0466;144.82;0.0325
2011;Julio;7;176.73;0.042;144.54;0.0275
2011;Julio;8;176.42;0.0353;143.9;0.0147
2011;Julio;11;176.16;0.0308;143.53;0.0091
2011;Julio;12;176.3;0.0293;143.8;0.0079
2011;Julio;13;176.83;0.0292;144.41;0.0082
2011;Julio;14;176.8;0.029;144.41;0.0085
2011;Julio;15;176.74;0.0295;144.29;0.0102
2011;Julio;18;177.18;0.0334;144.79;0.0142
2011;Julio;19;177.57;0.036;145.39;0.0205
2011;Julio;20;178.36;0.0395;146.59;0.0259
2011;Julio;21;178.72;0.041;147.19;0.0305
2011;Julio;22;178.8;0.039;147.35;0.0286
2011;Julio;25;179.22;0.0334;147.71;0.0189
2011;Julio;26;179.44;0.0264;148.08;0.0105
2011;Julio;27;179.69;0.0291;148.42;0.0118
2011;Agosto;1;181.05;0.0351;150.26;0.0233
2011;Agosto;2;182.34;0.0399;152.09;0.0296
2011;Agosto;3;182.41;0.036;152.21;0.022
2011;Agosto;4;181.63;0.0278;150.99;0.0049
2011;Agosto;5;181.07;0.019;150.23;-0.0066
2011;Agosto;8;180.75;0.0172;149.56;-0.0125
2011;Agosto;9;180.4;0.0129;149.19;0.0276
2011;Agosto;10;182.2;0.0237;151.52;0.0409
2011;Agosto;11;183.14;0.029;153.07;0.0465
2011;Agosto;12;183.54;0.0313;153.66;0.042
2011;Agosto;15;184.2;0.0338;154.66;0.0303
2011;Agosto;16;184.17;0.0321;154.66;0.0248
2011;Agosto;17;184.73;0.0325;155.39;0.0233
2011;Agosto;18;185.38;0.0324;155.89;0.0246
2011;Agosto;19;186.22;0.0376;156.89;0.0274
2011;Agosto;22;187.2;0.0427;158.27;0.0359
2011;Agosto;23;188.57;0.0489;159.41;0.0335
2011;Agosto;24;189.19;0.0535;160.02;0.0285
2011;Agosto;25;189.39;0.0551;160.39;0.0305
2011;Agosto;26;189.09;0.0534;159.95;0.0279
2011;Agosto;31;190.64;0.0674;161.72;0.0481
2011;Setiembre;1;191.05;0.0683;162.37;0.0502
2011;Setiembre;2;191.42;0.071;163.04;0.0556
2011;Setiembre;5;192.58;0.0813;164.23;0.068
2011;Setiembre;6;193.07;0.0843;164.75;0.0721
2011;Setiembre;7;193.22;0.0845;164.92;0.0718
2011;Setiembre;8;193.36;0.0875;165.02;0.0752
2011;Setiembre;9;193.78;0.0897;165.41;0.066
2011;Setiembre;12;193.21;0.0872;164.77;0.0615
2011;Setiembre;13;192.76;0.0846;163.82;0.0555
2011;Setiembre;14;191.76;0.0797;162.95;0.05
2011;Setiembre;15;191.25;0.0771;162.29;0.0456
2011;Setiembre;16;190.4;0.0722;161.36;0.0448
2011;Setiembre;19;187.91;0.058;157.38;0.019
2011;Setiembre;20;187.9;0.0579;157.51;0.0201
2011;Setiembre;21;186.64;0.0515;155.35;0.0071
2011;Setiembre;22;182.04;0.0255;149.85;-0.029
2011;Setiembre;23;183.65;0.0347;150.5;-0.0235
2011;Setiembre;26;184.59;0.039;151.93;-0.0149
2011;Setiembre;27;185.88;0.0461;154.12;0.0001
2011;Setiembre;28;185.16;0.0404;153.44;-0.0057
2011;Setiembre;29;184.76;0.0362;152.94;-0.0122
2011;Setiembre;30;184.61;0.0345;152.68;-0.0137
2011;Octubre;3;184.18;0.0304;152.24;-0.0205
2011;Octubre;4;184.2;0.0299;151.94;-0.0199
2011;Octubre;5;184.6;0.032;152.37;-0.0167
2011;Octubre;6;186.36;0.0404;154.51;-0.0039
2011;Octubre;7;187.07;0.0418;155.83;0.0022
2011;Octubre;10;187.87;0.0463;157.17;0.0108
2011;Octubre;11;188.62;0.0434;158.35;0.0087
2011;Octubre;12;189.58;0.0415;160.23;0.0119
2011;Octubre;13;190.12;0.0436;160.52;0.0109
2011;Octubre;14;190.68;0.0417;160.97;0.0082
2011;Octubre;17;189.22;0.0362;159.39;-0.0018
2011;Octubre;18;188.91;0.0342;158.8;-0.0056
2011;Octubre;19;189.43;0.0401;159.3;-0.0025
2011;Octubre;20;189.26;0.0388;159.1;-0.0038
2011;Octubre;21;189.73;0.0432;159.63;-0.0005
2011;Octubre;24;189.68;0.0452;159.66;0.0106
2011;Octubre;25;189.81;0.0456;159.57;0.0079
2011;Octubre;26;189.31;0.0472;159.09;0.0121
2011;Octubre;27;190.98;0.0599;161.06;0.0329
2011;Octubre;28;191.35;0.0601;161.65;0.0341
2011;Noviembre;2;191.1;0.0504;161.25;0.0202
2011;Noviembre;3;190.36;0.0444;160.14;0.0113
2011;Noviembre;4;189.97;0.0416;159.96;0.0093
2011;Noviembre;7;190.07;0.043;159.39;0.0093
2011;Noviembre;8;190.13;0.047;159.75;0.0169
2011;Noviembre;9;189.72;0.0533;159.07;0.0197
2011;Noviembre;10;190.1;0.0561;159.42;0.0256
2011;Noviembre;11;191.34;0.0622;161.42;0.0366
2011;Noviembre;14;191.71;0.0692;161.93;0.0473
2011;Noviembre;15;191.35;0.0684;161.55;0.0547
2011;Noviembre;16;191.57;0.0795;161.94;0.0632
2011;Noviembre;17;191.55;0.0777;161.94;0.0621
2011;Noviembre;18;191.17;0.0761;161.1;0.0564
2011;Noviembre;21;190.56;0.0724;160.57;0.0523
2011;Noviembre;22;190.46;0.0699;160.29;0.0522
2011;Noviembre;23;190.22;0.0699;159.86;0.0489
2011;Noviembre;24;190.07;0.0707;159.57;0.0495
2011;Noviembre;25;189.88;0.0698;159.5;0.0498
2011;Noviembre;28;190.28;0.0717;160.07;0.0536
2011;Noviembre;29;190.53;0.0811;160.41;0.0618
2011;Noviembre;30;191.33;0.0881;161.38;0.0807
2011;Diciembre;1;191.82;0.0919;162.11;0.0984
2011;Diciembre;2;192.05;0.0946;162.3;0.0984
2011;Diciembre;5;191.61;0.091;161.91;0.0956
2011;Diciembre;6;191.41;0.0865;161.6;0.0912
2011;Diciembre;7;191.61;0.0878;162;0.0981
2011;Diciembre;9;191.78;0.0897;161.83;0.0988
2011;Diciembre;12;190.79;0.0834;161.07;0.0931
2011;Diciembre;13;190.88;0.0836;160.95;0.0912
2011;Diciembre;14;190.24;0.08;160.34;0.0873
2011;Diciembre;15;190.37;0.082;160.22;0.0872
2011;Diciembre;16;190.77;0.0854;160.8;0.0889
2011;Diciembre;19;190.83;0.0846;160.69;0.0848
2011;Diciembre;20;190.98;0.0833;160.92;0.0861
2011;Diciembre;21;190.86;0.0796;160.68;0.0781
2011;Diciembre;22;190.72;0.0745;160.57;0.0793
2011;Diciembre;26;190.66;0.0739;160.48;0.0935
2011;Diciembre;27;190.85;0.0748;160.61;0.096
2011;Diciembre;28;190.69;0.0746;160.55;0.0955
2012;Enero;2;190.96;0.0762;160.69;0.0863
2012;Enero;3;191.45;0.077;161.24;0.0878
2012;Enero;4;191.25;0.0736;160.92;0.082
2012;Enero;5;191.59;0.0764;161.24;0.0848
2012;Enero;6;191.65;0.0773;161.19;0.0867
2012;Enero;9;191.62;0.0752;161.13;0.0835
2012;Enero;10;191.61;0.0739;161.21;0.0811
2012;Enero;11;191.08;0.0713;160.79;0.0951
2012;Enero;12;190.83;0.07;160.07;0.0901
2012;Enero;13;190.14;0.0647;159.1;0.0838
2012;Enero;16;190.13;0.064;158.81;0.0816
2012;Enero;17;190.14;0.0633;159.01;0.0826
2012;Enero;18;190.16;0.0633;159.11;0.0814
2012;Enero;19;190.74;0.066;159.74;0.0864
2012;Enero;20;191.01;0.0685;160.22;0.0898
2012;Enero;23;191.28;0.0713;160.43;0.0918
2012;Enero;24;191.37;0.0721;160.65;0.093
2012;Enero;25;189.99;0.064;158.85;0.0812
2012;Enero;26;191.29;0.0715;160.68;0.0935
2012;Enero;27;192.18;0.0761;161.93;0.1012
2012;Enero;30;191.84;0.0746;161.2;0.0964
2012;Enero;31;191.34;0.0704;161.31;0.097
2012;Febrero;1;192.75;0.0793;162.59;0.1056
2012;Febrero;2;193.72;0.088;162.95;0.112
2012;Febrero;3;194.14;0.0931;163.59;0.1182
2012;Febrero;6;193.96;0.0925;162.72;0.1125
2012;Febrero;7;193.57;0.0949;162.84;0.122
2012;Febrero;8;193.98;0.0985;163.44;0.1275
2012;Febrero;9;194.29;0.0989;163.66;0.1284
2012;Febrero;10;200.77;0.1353;164.49;0.1342
2012;Febrero;15;194.91;0.1083;164.26;0.1395
2012;Febrero;16;195.18;0.1096;164.61;0.1447
2012;Febrero;17;195.21;0.1061;165.48;0.1458
2012;Febrero;20;195.95;0.1099;166.09;0.1501
2012;Febrero;21;196.25;0.114;166.16;0.1502
2012;Febrero;22;196.58;0.1146;166.22;0.1511
2012;Febrero;23;196.4;0.1146;166.18;0.152
2012;Febrero;24;196.89;0.122;166.87;0.1628
2012;Febrero;27;196.86;0.124;166.43;0.1633
2012;Febrero;28;196.67;0.1212;166.22;0.1586
2012;Febrero;29;197.34;0.1249;167;0.164
2012;Marzo;1;197.39;0.1311;167.16;0.1719
2012;Marzo;2;197.45;0.1323;167.29;0.1736
2012;Marzo;5;197.69;0.1327;167.36;0.1724
2012;Marzo;6;197.57;0.132;167.26;0.1717
2012;Marzo;7;197.15;0.1297;166.61;0.1684
2012;Marzo;8;197.79;0.1316;167.48;0.1741
2012;Marzo;9;198.07;0.1354;167.76;0.1756
2012;Marzo;12;198.24;0.1384;167.53;0.1702
2012;Marzo;13;198.63;0.1407;167.94;0.1731
2012;Marzo;14;197.82;0.1259;167.18;0.1596
2012;Marzo;15;197.3;0.1227;166.49;0.1565
2012;Marzo;16;197.89;0.1308;166.98;0.1664
2012;Marzo;19;198.27;0.133;167.4;0.1695
2012;Marzo;20;197.7;0.1298;166.68;0.1644
2012;Marzo;21;197.93;0.1355;166.98;0.1709
2012;Marzo;22;197.86;0.1458;167.05;0.1724
2012;Marzo;23;197.18;0.1422;166.22;0.1748
2012;Marzo;26;196.92;0.1456;166.06;0.1804
2012;Marzo;27;197.65;0.1499;166.88;0.1863
2012;Marzo;28;198.33;0.1572;167.84;0.1956
2012;Marzo;29;198.04;0.163;167.68;0.2068
2012;Marzo;30;198.33;0.1667;168.01;0.2165
2012;Abril;2;198.14;0.1622;167.84;0.2104
2012;Abril;3;198.28;0.163;168.16;0.2127
2012;Abril;4;198.25;0.1657;168.12;0.2113
2012;Abril;9;198.91;0.1563;169.1;0.1993
2012;Abril;10;199.09;0.1574;169.26;0.2004
2012;Abril;11;199.38;0.1587;169.69;0.2038
2012;Abril;12;199.5;0.1637;170.38;0.2131
2012;Abril;13;200.15;0.1751;171.06;0.2281
2012;Abril;16;200.82;0.2049;171.86;0.2717
2012;Abril;17;201.58;0.2095;171.65;0.2702
2012;Abril;18;201.2;0.2185;171.86;0.297
2012;Abril;19;201.2;0.2221;172.17;0.3055
2012;Abril;20;201.34;0.2309;171;0.3121
2012;Abril;23;201.6;0.2325;171.73;0.3178
2012;Abril;24;202.26;0.2366;172.99;0.3274
2012;Abril;25;203.03;0.2071;173.28;0.3283
2012;Abril;26;203.48;0.2543;174.26;0.3516
2012;Abril;27;204.34;0.2653;175.39;0.3712
2012;Mayo;2;206.21;0.2446;177.03;0.3335
2012;Mayo;3;207.9;0.2513;179.87;0.352
2012;Mayo;4;208;0.2359;179.93;0.3267
2012;Mayo;7;207.5;0.2232;180.01;0.3067
2012;Mayo;8;206.53;0.2174;178.64;0.2968
2012;Mayo;9;204.8;0.2013;176.4;0.2721
2012;Mayo;10;204.95;0.2098;177.45;0.2861
2012;Mayo;11;204.98;0.2168;177.01;0.2982
2012;Mayo;14;204.2;0.1976;176.17;0.2686
2012;Mayo;15;204.56;0.1997;177.08;0.2752
2012;Mayo;16;204.63;0.1986;176.1;0.2657
2012;Mayo;17;204.41;0.1998;174.75;0.2586
2012;Mayo;18;203.87;0.1934;174.47;0.2506
2012;Mayo;21;203.32;0.1928;174.11;0.2507
2012;Mayo;22;203.02;0.191;174.01;0.2499
2012;Mayo;23;201.95;0.1814;172.44;0.2357
2012;Mayo;24;201.03;0.1771;171.15;0.2275
2012;Mayo;25;201.25;0.1782;171.26;0.2275
2012;Mayo;28;202.13;0.1734;172.58;0.2228
2012;Mayo;29;203.8;0.1831;174.01;0.2329
2012;Mayo;30;202.77;0.1835;173.47;0.237
2012;Mayo;31;203.07;0.1847;173.53;0.2379
2012;Junio;1;202.7;0.1863;173.65;0.244
2012;Junio;4;203.12;0.1765;174.02;0.2317
2012;Junio;5;203.74;0.1801;174.51;0.2351
2012;Junio;6;205.27;0.217;175.11;0.2811
2012;Junio;7;206.38;0.2063;176.22;0.2649
2012;Junio;8;206.05;0.1943;176.19;0.2492
2012;Junio;11;205;0.1802;175.88;0.2356
2012;Junio;12;204.76;0.1788;175.03;0.2297
2012;Junio;13;205.11;0.1803;176.05;0.237
2012;Junio;14;205.28;0.186;176.27;0.2495
2012;Junio;15;206.05;0.1905;177.12;0.2588
2012;Junio;18;206.39;0.1898;177.67;0.2564
2012;Junio;19;207.07;0.1937;178;0.2588
2012;Junio;20;207.34;0.1923;178.3;0.2596
2012;Junio;21;207.72;0.1884;180.66;0.2681
2012;Junio;22;208.61;0.1932;181.69;0.2766
2012;Junio;25;209.4;0.1965;182.59;0.2863
2012;Junio;26;209.92;0.1995;183.24;0.2909
2012;Junio;27;210.94;0.2068;184.66;0.2989
2012;Junio;28;210.96;0.2086;184.31;0.301
2012;Julio;2;211.64;0.2054;185.27;0.2962
2012;Julio;3;212.09;0.2079;185.5;0.2978
2012;Julio;4;211.87;0.2051;185.16;0.2922
2012;Julio;5;216.43;0.227;187.83;0.3045
2012;Julio;6;216.4;0.2227;187.88;0.2973
2012;Julio;9;216.07;0.2248;187.94;0.3061
2012;Julio;10;218.39;0.2379;188.9;0.3127
2012;Julio;11;219.13;0.2439;190.64;0.3282
2012;Julio;12;220.28;0.2495;192.12;0.336
2012;Julio;13;223.06;0.2614;195.67;0.3549
2012;Julio;16;224.28;0.269;196.37;0.3609
2012;Julio;17;222.33;0.258;195.6;0.3556
2012;Julio;18;221.24;0.2487;194.64;0.3444
2012;Julio;19;222.12;0.2509;189.78;0.3052
2012;Julio;20;221.67;0.2428;188.36;0.2849
2012;Julio;23;220.19;0.2314;188.39;0.2785
2012;Julio;24;218.91;0.2243;187.31;0.2712
2012;Julio;25;219.45;0.2245;187.53;0.2696
2012;Julio;26;219.54;0.2235;187.07;0.2633
2012;Julio;30;219.27;0.2203;184.67;0.2443
2012;Julio;31;220.11;0.225;185.09;0.2471
2012;Agosto;1;222.02;0.2263;188.05;0.2515
2012;Agosto;2;222.86;0.2222;189.06;0.2431
2012;Agosto;3;222.47;0.2196;187.47;0.2317
2012;Agosto;6;222.85;0.2307;187.25;0.2464
2012;Agosto;7;222.66;0.2297;187.2;0.2461
2012;Agosto;8;222.79;0.2326;187.69;0.2549
2012;Agosto;9;222.04;0.2308;186.91;0.2528
2012;Agosto;10;222.37;0.2205;186.61;0.2316
2012;Agosto;13;222.61;0.2129;187.96;0.2232
2012;Agosto;14;222.62;0.2129;187.86;0.2225
2012;Agosto;15;218.41;0.1857;186.06;0.2031
2012;Agosto;16;218.68;0.1874;185.56;0.1998
2012;Agosto;17;218.13;0.1808;184.96;0.1903
2012;Agosto;20;217.42;0.1675;184.51;0.176
2012;Agosto;21;217.38;0.1673;184.8;0.1779
2012;Agosto;22;218.58;0.1676;186.14;0.1761
2012;Agosto;23;219.19;0.1624;187;0.1731
2012;Agosto;24;222.71;0.1772;187.05;0.1689
2012;Agosto;27;223.09;0.1798;187.73;0.1737
2012;Agosto;28;223.29;0.1808;188.04;0.1756
2012;Agosto;29;223.26;0.1807;187.54;0.1725
2012;Setiembre;3;224.01;0.1703;188.35;0.1552
2012;Setiembre;4;223.95;0.1699;188.69;0.1573
2012;Setiembre;5;223.91;0.1626;188.45;0.1475
2012;Setiembre;6;223.55;0.1579;188.31;0.143
2012;Setiembre;7;223.88;0.1586;188.98;0.1459
2012;Setiembre;10;224.14;0.1567;189.13;0.1434
2012;Setiembre;11;224.37;0.1579;189.25;0.1442
2012;Setiembre;12;224.17;0.1602;189.41;0.1495
2012;Setiembre;13;224.81;0.1663;190.23;0.1612
2012;Setiembre;14;224.13;0.1688;189.61;0.1636
2012;Setiembre;17;221.03;0.1609;189.04;0.1715
2012;Setiembre;18;224.74;0.1804;189.62;0.1752
2012;Setiembre;19;225.61;0.2006;190.38;0.2097
2012;Setiembre;20;226.57;0.2058;191.56;0.2162
2012;Setiembre;21;226.5;0.2135;191.6;0.2334
2012;Setiembre;24;225.79;0.2295;191.29;0.271
2012;Setiembre;25;224.84;0.2243;189.99;0.2624
2012;Setiembre;26;224.57;0.2166;189.7;0.2486
2012;Setiembre;27;225.2;0.2116;189.94;0.2324
2012;Setiembre;28;225.91;0.2201;190.27;0.24
2012;Octubre;3;226.1;0.2276;190.3;0.25
2012;Octubre;4;226.03;0.2271;190.12;0.2513
2012;Octubre;5;225.8;0.2232;189.9;0.2464
2012;Octubre;9;225.66;0.2063;188.63;0.2104
2012;Octubre;10;225.53;0.2005;188.99;0.2025
2012;Octubre;11;225.67;0.1965;189.8;0.1986
2012;Octubre;12;226.01;0.1921;189.09;0.1801
2012;Octubre;15;226.09;0.1857;189.19;0.1753
2012;Octubre;16;226.94;0.1902;189.65;0.1782
2012;Octubre;17;227.09;0.2001;189.76;0.1906
2012;Octubre;18;227.84;0.206;192.19;0.2103
2012;Octubre;19;228.47;0.2061;193.05;0.2119
2012;Octubre;22;228.47;0.2042;193.46;0.2119
2012;Octubre;23;228.12;0.2023;193.46;0.2119
2012;Octubre;24;229.17;0.2082;193.84;0.214
2012;Octubre;25;228.75;0.2051;193.64;0.2136
2012;Octubre;26;228.45;0.2068;192.77;0.2117
2012;Octubre;29;228.45;0.1939;192.78;0.1926
2012;Octubre;30;228.84;0.1959;193.45;0.1967
2012;Octubre;31;228.33;0.1933;192.76;0.1925
